image,pixel_agreement,miou_proxy
model_8b7c34bc7ab83156c4da8f04a3a1b9b3_0/model_8b7c34bc7ab83156c4da8f04a3a1b9b3_0_with_bg_0.png,1.0000,1.0000
model_8b7c34bc7ab83156c4da8f04a3a1b9b3_0/model_8b7c34bc7ab83156c4da8f04a3a1b9b3_0_with_bg_5.png,1.0000,1.0000
model_8c215400076491cc70c8d97d76268bfd_0/model_8c215400076491cc70c8d97d76268bfd_0_with_bg_0.png,1.0000,1.0000
model_8c215400076491cc70c8d97d76268bfd_0/model_8c215400076491cc70c8d97d76268bfd_0_with_bg_1.png,0.9505,0.4829
model_8c215400076491cc70c8d97d76268bfd_0/model_8c215400076491cc70c8d97d76268bfd_0_with_bg_2.png,1.0000,1.0000
model_8c215400076491cc70c8d97d76268bfd_0/model_8c215400076491cc70c8d97d76268bfd_0_with_bg_5.png,0.8894,0.4447
model_8ce6c887c815ac4cadd4b3de2df17495_0/model_8ce6c887c815ac4cadd4b3de2df17495_0_with_bg_1.png,1.0000,1.0000
model_8ce6c887c815ac4cadd4b3de2df17495_0/model_8ce6c887c815ac4cadd4b3de2df17495_0_with_bg_3.png,1.0000,1.0000
model_8d1b1684bab5bfbbff11867e72d1c684_0/model_8d1b1684bab5bfbbff11867e72d1c684_0_with_bg_1.png,1.0000,0.5000
model_8d2891a9739a62b2dbae6604e9cf4e1b_0/model_8d2891a9739a62b2dbae6604e9cf4e1b_0_with_bg_2.png,0.9693,0.3231
model_8d7890c5a230265c5f8957e6b6465e2b_0/model_8d7890c5a230265c5f8957e6b6465e2b_0_with_bg_0.png,1.0000,1.0000
model_8d7890c5a230265c5f8957e6b6465e2b_0/model_8d7890c5a230265c5f8957e6b6465e2b_0_with_bg_4.png,0.7485,0.2570
model_8d7890c5a230265c5f8957e6b6465e2b_0/model_8d7890c5a230265c5f8957e6b6465e2b_0_with_bg_5.png,1.0000,1.0000
model_8eee18efe242092c1561ff406451793b_0/model_8eee18efe242092c1561ff406451793b_0_with_bg_0.png,1.0000,1.0000
model_8eee18efe242092c1561ff406451793b_0/model_8eee18efe242092c1561ff406451793b_0_with_bg_1.png,1.0000,1.0000
model_8eee18efe242092c1561ff406451793b_0/model_8eee18efe242092c1561ff406451793b_0_with_bg_2.png,1.0000,1.0000
model_8eee18efe242092c1561ff406451793b_0/model_8eee18efe242092c1561ff406451793b_0_with_bg_3.png,1.0000,1.0000
model_9017672bc2703e117374e2cfd6d98e94_0/model_9017672bc2703e117374e2cfd6d98e94_0_with_bg_0.png,1.0000,1.0000
model_9017672bc2703e117374e2cfd6d98e94_0/model_9017672bc2703e117374e2cfd6d98e94_0_with_bg_1.png,1.0000,1.0000
model_9017672bc2703e117374e2cfd6d98e94_0/model_9017672bc2703e117374e2cfd6d98e94_0_with_bg_2.png,1.0000,1.0000
model_9175370d8c44b471acf1714b4c75a822_0/model_9175370d8c44b471acf1714b4c75a822_0_with_bg_1.png,0.9991,0.4996
model_9175370d8c44b471acf1714b4c75a822_0/model_9175370d8c44b471acf1714b4c75a822_0_with_bg_2.png,1.0000,1.0000
model_9175370d8c44b471acf1714b4c75a822_0/model_9175370d8c44b471acf1714b4c75a822_0_with_bg_4.png,0.9956,0.3319
model_9177359c3bc8c8a3cffdb19a03454a4b_0/model_9177359c3bc8c8a3cffdb19a03454a4b_0_with_bg_1.png,1.0000,1.0000
model_9177359c3bc8c8a3cffdb19a03454a4b_0/model_9177359c3bc8c8a3cffdb19a03454a4b_0_with_bg_4.png,1.0000,1.0000
model_93a88219cb4f334a1fc9e651e55220f2_0/model_93a88219cb4f334a1fc9e651e55220f2_0_with_bg_2.png,0.9990,0.4995
model_93a88219cb4f334a1fc9e651e55220f2_0/model_93a88219cb4f334a1fc9e651e55220f2_0_with_bg_3.png,1.0000,1.0000
model_93a88219cb4f334a1fc9e651e55220f2_0/model_93a88219cb4f334a1fc9e651e55220f2_0_with_bg_4.png,1.0000,1.0000
model_949ee8244acc79d98f708171443f56ab_0/model_949ee8244acc79d98f708171443f56ab_0_with_bg_0.png,1.0000,1.0000
model_949ee8244acc79d98f708171443f56ab_0/model_949ee8244acc79d98f708171443f56ab_0_with_bg_3.png,1.0000,1.0000
model_949ee8244acc79d98f708171443f56ab_0/model_949ee8244acc79d98f708171443f56ab_0_with_bg_4.png,1.0000,1.0000
model_949ee8244acc79d98f708171443f56ab_0/model_949ee8244acc79d98f708171443f56ab_0_with_bg_5.png,1.0000,1.0000
model_94c757169b0305ae88a245e9bda466d6_0/model_94c757169b0305ae88a245e9bda466d6_0_with_bg_1.png,1.0000,1.0000
model_95048b5b43b5e5bf3e4893dfff1f8b1c_0/model_95048b5b43b5e5bf3e4893dfff1f8b1c_0_with_bg_5.png,1.0000,1.0000
model_968dba3a8655744f01c41d9e89d8586e_0/model_968dba3a8655744f01c41d9e89d8586e_0_with_bg_1.png,1.0000,1.0000
model_968dba3a8655744f01c41d9e89d8586e_0/model_968dba3a8655744f01c41d9e89d8586e_0_with_bg_3.png,1.0000,1.0000
model_968dba3a8655744f01c41d9e89d8586e_0/model_968dba3a8655744f01c41d9e89d8586e_0_with_bg_4.png,1.0000,1.0000
model_968dba3a8655744f01c41d9e89d8586e_0/model_968dba3a8655744f01c41d9e89d8586e_0_with_bg_5.png,1.0000,1.0000
model_9992de1cbe238085231f483a67b252bd_0/model_9992de1cbe238085231f483a67b252bd_0_with_bg_3.png,1.0000,1.0000
model_9992de1cbe238085231f483a67b252bd_0/model_9992de1cbe238085231f483a67b252bd_0_with_bg_4.png,1.0000,0.5000
model_9992de1cbe238085231f483a67b252bd_0/model_9992de1cbe238085231f483a67b252bd_0_with_bg_5.png,1.0000,1.0000
model_99c4631c5b2e229625f5a14b627fd65f_0/model_99c4631c5b2e229625f5a14b627fd65f_0_with_bg_1.png,1.0000,1.0000
model_9abe746085ec4a1ccf9b082346fbe04b_0/model_9abe746085ec4a1ccf9b082346fbe04b_0_with_bg_0.png,1.0000,1.0000
model_9abe746085ec4a1ccf9b082346fbe04b_0/model_9abe746085ec4a1ccf9b082346fbe04b_0_with_bg_2.png,0.9890,0.4945
model_9abe746085ec4a1ccf9b082346fbe04b_0/model_9abe746085ec4a1ccf9b082346fbe04b_0_with_bg_3.png,0.9716,0.5721
model_9d7c33be6d7bb28e7c6a2561606af4da_0/model_9d7c33be6d7bb28e7c6a2561606af4da_0_with_bg_1.png,0.9961,0.4981
model_9d7c33be6d7bb28e7c6a2561606af4da_0/model_9d7c33be6d7bb28e7c6a2561606af4da_0_with_bg_2.png,1.0000,1.0000
model_9d7c33be6d7bb28e7c6a2561606af4da_0/model_9d7c33be6d7bb28e7c6a2561606af4da_0_with_bg_3.png,1.0000,1.0000
model_9d7c33be6d7bb28e7c6a2561606af4da_0/model_9d7c33be6d7bb28e7c6a2561606af4da_0_with_bg_4.png,1.0000,1.0000
model_9d7c33be6d7bb28e7c6a2561606af4da_0/model_9d7c33be6d7bb28e7c6a2561606af4da_0_with_bg_5.png,1.0000,1.0000
model_9ed506532d5e222fce76c051a65cff83_0/model_9ed506532d5e222fce76c051a65cff83_0_with_bg_0.png,1.0000,1.0000
model_9ed506532d5e222fce76c051a65cff83_0/model_9ed506532d5e222fce76c051a65cff83_0_with_bg_1.png,1.0000,1.0000
model_9ed506532d5e222fce76c051a65cff83_0/model_9ed506532d5e222fce76c051a65cff83_0_with_bg_2.png,1.0000,1.0000
model_9ed506532d5e222fce76c051a65cff83_0/model_9ed506532d5e222fce76c051a65cff83_0_with_bg_3.png,1.0000,1.0000
model_9ed506532d5e222fce76c051a65cff83_0/model_9ed506532d5e222fce76c051a65cff83_0_with_bg_4.png,1.0000,0.5000
model_9ed506532d5e222fce76c051a65cff83_0/model_9ed506532d5e222fce76c051a65cff83_0_with_bg_5.png,1.0000,1.0000
model_9efa7fac432c0261fb5eb87c635e22a1_0/model_9efa7fac432c0261fb5eb87c635e22a1_0_with_bg_1.png,0.9368,0.4684
model_9efa7fac432c0261fb5eb87c635e22a1_0/model_9efa7fac432c0261fb5eb87c635e22a1_0_with_bg_2.png,0.9898,0.4949
model_9efa7fac432c0261fb5eb87c635e22a1_0/model_9efa7fac432c0261fb5eb87c635e22a1_0_with_bg_4.png,0.9997,0.4998
model_9f2b5fdbb40c0ec6cee73f954062838b_0/model_9f2b5fdbb40c0ec6cee73f954062838b_0_with_bg_1.png,0.9995,0.4997
model_9f2b5fdbb40c0ec6cee73f954062838b_0/model_9f2b5fdbb40c0ec6cee73f954062838b_0_with_bg_2.png,1.0000,1.0000
model_9f2b5fdbb40c0ec6cee73f954062838b_0/model_9f2b5fdbb40c0ec6cee73f954062838b_0_with_bg_5.png,1.0000,1.0000
model_9f8890fc336a40dd93d8c74456cfde88_0/model_9f8890fc336a40dd93d8c74456cfde88_0_with_bg_0.png,1.0000,1.0000
model_9f8890fc336a40dd93d8c74456cfde88_0/model_9f8890fc336a40dd93d8c74456cfde88_0_with_bg_1.png,1.0000,1.0000
model_9f8890fc336a40dd93d8c74456cfde88_0/model_9f8890fc336a40dd93d8c74456cfde88_0_with_bg_2.png,1.0000,1.0000
model_9f8890fc336a40dd93d8c74456cfde88_0/model_9f8890fc336a40dd93d8c74456cfde88_0_with_bg_5.png,0.9983,0.4991
model_a16f3badad964d1cc1e16ed7370c03ca_0/model_a16f3badad964d1cc1e16ed7370c03ca_0_with_bg_2.png,1.0000,1.0000
model_a1bcf6b2816256fc1c2d70d7b808af95_0/model_a1bcf6b2816256fc1c2d70d7b808af95_0_with_bg_1.png,1.0000,0.5000
model_a1bcf6b2816256fc1c2d70d7b808af95_0/model_a1bcf6b2816256fc1c2d70d7b808af95_0_with_bg_2.png,0.7248,0.4674
model_a1bcf6b2816256fc1c2d70d7b808af95_0/model_a1bcf6b2816256fc1c2d70d7b808af95_0_with_bg_3.png,1.0000,1.0000
model_a1bcf6b2816256fc1c2d70d7b808af95_0/model_a1bcf6b2816256fc1c2d70d7b808af95_0_with_bg_4.png,1.0000,1.0000
model_a1bcf6b2816256fc1c2d70d7b808af95_0/model_a1bcf6b2816256fc1c2d70d7b808af95_0_with_bg_5.png,1.0000,1.0000
model_a289282b36f7b492426f957a262afcd3_0/model_a289282b36f7b492426f957a262afcd3_0_with_bg_5.png,1.0000,1.0000
model_a2f9087cc855c7cc53b75bc6b5a2e602_0/model_a2f9087cc855c7cc53b75bc6b5a2e602_0_with_bg_0.png,0.9868,0.9118
model_a2f9087cc855c7cc53b75bc6b5a2e602_0/model_a2f9087cc855c7cc53b75bc6b5a2e602_0_with_bg_2.png,1.0000,1.0000
model_a2f9087cc855c7cc53b75bc6b5a2e602_0/model_a2f9087cc855c7cc53b75bc6b5a2e602_0_with_bg_3.png,1.0000,1.0000
model_a2f9087cc855c7cc53b75bc6b5a2e602_0/model_a2f9087cc855c7cc53b75bc6b5a2e602_0_with_bg_4.png,0.9999,0.4999
model_a2f9087cc855c7cc53b75bc6b5a2e602_0/model_a2f9087cc855c7cc53b75bc6b5a2e602_0_with_bg_5.png,0.9724,0.4862
model_a3b5e4ed98b4a3eac3e548944c6f3ecc_0/model_a3b5e4ed98b4a3eac3e548944c6f3ecc_0_with_bg_1.png,0.9514,0.4757
model_a3b5e4ed98b4a3eac3e548944c6f3ecc_0/model_a3b5e4ed98b4a3eac3e548944c6f3ecc_0_with_bg_2.png,0.9657,0.6154
model_a3b5e4ed98b4a3eac3e548944c6f3ecc_0/model_a3b5e4ed98b4a3eac3e548944c6f3ecc_0_with_bg_4.png,1.0000,1.0000
model_a44a854c2a48618bacbc60b27a7632d9_0/model_a44a854c2a48618bacbc60b27a7632d9_0_with_bg_0.png,1.0000,1.0000
model_a44a854c2a48618bacbc60b27a7632d9_0/model_a44a854c2a48618bacbc60b27a7632d9_0_with_bg_1.png,1.0000,1.0000
model_a44a854c2a48618bacbc60b27a7632d9_0/model_a44a854c2a48618bacbc60b27a7632d9_0_with_bg_2.png,1.0000,1.0000
model_a44a854c2a48618bacbc60b27a7632d9_0/model_a44a854c2a48618bacbc60b27a7632d9_0_with_bg_3.png,1.0000,1.0000
model_a44a854c2a48618bacbc60b27a7632d9_0/model_a44a854c2a48618bacbc60b27a7632d9_0_with_bg_4.png,1.0000,1.0000
model_a4b01808e789fb17bbf1265d99b9517d_0/model_a4b01808e789fb17bbf1265d99b9517d_0_with_bg_1.png,0.9962,0.5282
model_a4b01808e789fb17bbf1265d99b9517d_0/model_a4b01808e789fb17bbf1265d99b9517d_0_with_bg_2.png,0.9879,0.4939
model_a6019f3efa7a63c5cc9dc5b0fdfa26aa_0/model_a6019f3efa7a63c5cc9dc5b0fdfa26aa_0_with_bg_1.png,1.0000,1.0000
model_a6019f3efa7a63c5cc9dc5b0fdfa26aa_0/model_a6019f3efa7a63c5cc9dc5b0fdfa26aa_0_with_bg_4.png,0.7722,0.4444
model_a630dda3adee3bca36d65583ebc437e2_0/model_a630dda3adee3bca36d65583ebc437e2_0_with_bg_0.png,0.9995,0.4998
model_a630dda3adee3bca36d65583ebc437e2_0/model_a630dda3adee3bca36d65583ebc437e2_0_with_bg_1.png,1.0000,1.0000
model_a630dda3adee3bca36d65583ebc437e2_0/model_a630dda3adee3bca36d65583ebc437e2_0_with_bg_2.png,0.9955,0.4978
model_a630dda3adee3bca36d65583ebc437e2_0/model_a630dda3adee3bca36d65583ebc437e2_0_with_bg_5.png,1.0000,1.0000
model_a6c848d48e74fbbab83e72a3175a418d_0/model_a6c848d48e74fbbab83e72a3175a418d_0_with_bg_3.png,1.0000,1.0000
model_a6c848d48e74fbbab83e72a3175a418d_0/model_a6c848d48e74fbbab83e72a3175a418d_0_with_bg_4.png,1.0000,1.0000
model_a6c848d48e74fbbab83e72a3175a418d_0/model_a6c848d48e74fbbab83e72a3175a418d_0_with_bg_5.png,0.9977,0.3326
model_a8a31867efe1ae7c154086ff8c4f89a7_0/model_a8a31867efe1ae7c154086ff8c4f89a7_0_with_bg_1.png,0.9441,0.4721
model_a8a31867efe1ae7c154086ff8c4f89a7_0/model_a8a31867efe1ae7c154086ff8c4f89a7_0_with_bg_2.png,1.0000,1.0000
model_a8a31867efe1ae7c154086ff8c4f89a7_0/model_a8a31867efe1ae7c154086ff8c4f89a7_0_with_bg_4.png,0.9996,0.4998
model_a97ac03dbbbe5e6b3b315192f54ab280_0/model_a97ac03dbbbe5e6b3b315192f54ab280_0_with_bg_0.png,1.0000,1.0000
model_a97ac03dbbbe5e6b3b315192f54ab280_0/model_a97ac03dbbbe5e6b3b315192f54ab280_0_with_bg_1.png,0.9998,0.4999
model_a97ac03dbbbe5e6b3b315192f54ab280_0/model_a97ac03dbbbe5e6b3b315192f54ab280_0_with_bg_2.png,0.9959,0.4979
model_a97ac03dbbbe5e6b3b315192f54ab280_0/model_a97ac03dbbbe5e6b3b315192f54ab280_0_with_bg_4.png,1.0000,1.0000
model_ab0b4ed5e57d35460c95c01183bff517_0/model_ab0b4ed5e57d35460c95c01183bff517_0_with_bg_1.png,1.0000,1.0000
model_ab0b4ed5e57d35460c95c01183bff517_0/model_ab0b4ed5e57d35460c95c01183bff517_0_with_bg_4.png,0.9928,0.4964
model_ab2688697e4a233d05ab86bdbd69e7fd_0/model_ab2688697e4a233d05ab86bdbd69e7fd_0_with_bg_4.png,0.9989,0.4994
model_ab2688697e4a233d05ab86bdbd69e7fd_0/model_ab2688697e4a233d05ab86bdbd69e7fd_0_with_bg_5.png,0.9696,0.6284
model_ab48de5004ce4f6e951ec3a409bef2d2_0/model_ab48de5004ce4f6e951ec3a409bef2d2_0_with_bg_0.png,1.0000,1.0000
model_ad4c59a26dc5c4be97a8a8bf30b33211_0/model_ad4c59a26dc5c4be97a8a8bf30b33211_0_with_bg_0.png,1.0000,0.5000
model_ad4c59a26dc5c4be97a8a8bf30b33211_0/model_ad4c59a26dc5c4be97a8a8bf30b33211_0_with_bg_1.png,1.0000,1.0000
model_ad4c59a26dc5c4be97a8a8bf30b33211_0/model_ad4c59a26dc5c4be97a8a8bf30b33211_0_with_bg_4.png,1.0000,1.0000
model_adeae97e61a5e3e9e2f8fe609c451501_0/model_adeae97e61a5e3e9e2f8fe609c451501_0_with_bg_3.png,1.0000,1.0000
model_adeae97e61a5e3e9e2f8fe609c451501_0/model_adeae97e61a5e3e9e2f8fe609c451501_0_with_bg_4.png,1.0000,1.0000
model_adeae97e61a5e3e9e2f8fe609c451501_0/model_adeae97e61a5e3e9e2f8fe609c451501_0_with_bg_5.png,0.9669,0.4834
model_af5c3da1372e5d649db6f6e98caa7141_0/model_af5c3da1372e5d649db6f6e98caa7141_0_with_bg_0.png,1.0000,1.0000
model_af5c3da1372e5d649db6f6e98caa7141_0/model_af5c3da1372e5d649db6f6e98caa7141_0_with_bg_1.png,1.0000,1.0000
model_af5c3da1372e5d649db6f6e98caa7141_0/model_af5c3da1372e5d649db6f6e98caa7141_0_with_bg_2.png,1.0000,1.0000
model_af5c3da1372e5d649db6f6e98caa7141_0/model_af5c3da1372e5d649db6f6e98caa7141_0_with_bg_3.png,1.0000,1.0000
model_af5c3da1372e5d649db6f6e98caa7141_0/model_af5c3da1372e5d649db6f6e98caa7141_0_with_bg_4.png,1.0000,0.5000
model_af5c3da1372e5d649db6f6e98caa7141_0/model_af5c3da1372e5d649db6f6e98caa7141_0_with_bg_5.png,1.0000,1.0000
model_b0c0a9931aba329cd0349bbd1edf0bf0_0/model_b0c0a9931aba329cd0349bbd1edf0bf0_0_with_bg_3.png,1.0000,1.0000
model_b0c0a9931aba329cd0349bbd1edf0bf0_0/model_b0c0a9931aba329cd0349bbd1edf0bf0_0_with_bg_4.png,1.0000,1.0000
model_b0c0a9931aba329cd0349bbd1edf0bf0_0/model_b0c0a9931aba329cd0349bbd1edf0bf0_0_with_bg_5.png,1.0000,1.0000
model_b0e89a95cfb379d61098e2a81675eb5d_0/model_b0e89a95cfb379d61098e2a81675eb5d_0_with_bg_1.png,0.9992,0.4996
model_b0e89a95cfb379d61098e2a81675eb5d_0/model_b0e89a95cfb379d61098e2a81675eb5d_0_with_bg_2.png,0.9699,0.5176
model_b0e89a95cfb379d61098e2a81675eb5d_0/model_b0e89a95cfb379d61098e2a81675eb5d_0_with_bg_3.png,1.0000,1.0000
model_b0e89a95cfb379d61098e2a81675eb5d_0/model_b0e89a95cfb379d61098e2a81675eb5d_0_with_bg_4.png,1.0000,1.0000
model_b0e89a95cfb379d61098e2a81675eb5d_0/model_b0e89a95cfb379d61098e2a81675eb5d_0_with_bg_5.png,1.0000,1.0000
model_b15e89899b34c24f2106c8d748d1ca2a_0/model_b15e89899b34c24f2106c8d748d1ca2a_0_with_bg_1.png,0.9592,0.4796
model_b15e89899b34c24f2106c8d748d1ca2a_0/model_b15e89899b34c24f2106c8d748d1ca2a_0_with_bg_2.png,0.9907,0.4953
model_b15e89899b34c24f2106c8d748d1ca2a_0/model_b15e89899b34c24f2106c8d748d1ca2a_0_with_bg_4.png,1.0000,1.0000
model_b15e89899b34c24f2106c8d748d1ca2a_0/model_b15e89899b34c24f2106c8d748d1ca2a_0_with_bg_5.png,1.0000,1.0000
model_b45341c84a8e9d4e65ca445db2997785_0/model_b45341c84a8e9d4e65ca445db2997785_0_with_bg_0.png,1.0000,1.0000
model_b45341c84a8e9d4e65ca445db2997785_0/model_b45341c84a8e9d4e65ca445db2997785_0_with_bg_3.png,1.0000,1.0000
model_b45341c84a8e9d4e65ca445db2997785_0/model_b45341c84a8e9d4e65ca445db2997785_0_with_bg_4.png,1.0000,1.0000
model_b5d0d644361a107da28f96753c23de8d_0/model_b5d0d644361a107da28f96753c23de8d_0_with_bg_0.png,1.0000,1.0000
model_b5d0d644361a107da28f96753c23de8d_0/model_b5d0d644361a107da28f96753c23de8d_0_with_bg_3.png,1.0000,1.0000
model_b5d0d644361a107da28f96753c23de8d_0/model_b5d0d644361a107da28f96753c23de8d_0_with_bg_4.png,1.0000,1.0000
model_b5d0d644361a107da28f96753c23de8d_0/model_b5d0d644361a107da28f96753c23de8d_0_with_bg_5.png,0.9886,0.4943
model_b6ff9a97c5288a72514c0ef470373b6e_0/model_b6ff9a97c5288a72514c0ef470373b6e_0_with_bg_0.png,0.9620,0.7225
model_b9bc28c70a87d9187e22557e3f814763_0/model_b9bc28c70a87d9187e22557e3f814763_0_with_bg_2.png,1.0000,0.5000
model_b9bc28c70a87d9187e22557e3f814763_0/model_b9bc28c70a87d9187e22557e3f814763_0_with_bg_5.png,1.0000,1.0000
model_ba24f7eedb02ff61cf79dd0baa47e581_0/model_ba24f7eedb02ff61cf79dd0baa47e581_0_with_bg_1.png,1.0000,1.0000
model_bb04c2bbcf66de9542fd2d0c8c12c557_0/model_bb04c2bbcf66de9542fd2d0c8c12c557_0_with_bg_1.png,0.9510,0.4755
model_bb04c2bbcf66de9542fd2d0c8c12c557_0/model_bb04c2bbcf66de9542fd2d0c8c12c557_0_with_bg_2.png,0.9842,0.6665
model_bb04c2bbcf66de9542fd2d0c8c12c557_0/model_bb04c2bbcf66de9542fd2d0c8c12c557_0_with_bg_4.png,1.0000,1.0000
model_bc75694e8dc329eb1a4664899a539316_0/model_bc75694e8dc329eb1a4664899a539316_0_with_bg_0.png,0.9616,0.6779
model_bcf6c008b23ad69754e4e3d6b51a0230_0/model_bcf6c008b23ad69754e4e3d6b51a0230_0_with_bg_3.png,1.0000,1.0000
model_bcf6c008b23ad69754e4e3d6b51a0230_0/model_bcf6c008b23ad69754e4e3d6b51a0230_0_with_bg_5.png,1.0000,1.0000
model_bd63c86af7f18759e1f063dda67eab3c_0/model_bd63c86af7f18759e1f063dda67eab3c_0_with_bg_0.png,0.9648,0.7624
model_bdc21144e1d32c88f2d8d425ac0cbfa9_0/model_bdc21144e1d32c88f2d8d425ac0cbfa9_0_with_bg_2.png,0.9804,0.6413
model_be9d1854a79f3b1efcd08a2302a3f8b0_0/model_be9d1854a79f3b1efcd08a2302a3f8b0_0_with_bg_0.png,0.9999,0.5000
model_be9d1854a79f3b1efcd08a2302a3f8b0_0/model_be9d1854a79f3b1efcd08a2302a3f8b0_0_with_bg_1.png,0.9994,0.4997
model_be9d1854a79f3b1efcd08a2302a3f8b0_0/model_be9d1854a79f3b1efcd08a2302a3f8b0_0_with_bg_3.png,1.0000,1.0000
model_be9d1854a79f3b1efcd08a2302a3f8b0_0/model_be9d1854a79f3b1efcd08a2302a3f8b0_0_with_bg_4.png,1.0000,1.0000
model_be9d1854a79f3b1efcd08a2302a3f8b0_0/model_be9d1854a79f3b1efcd08a2302a3f8b0_0_with_bg_5.png,1.0000,1.0000
model_bf87ee1774e412e8d8f34b32d56f7177_0/model_bf87ee1774e412e8d8f34b32d56f7177_0_with_bg_2.png,1.0000,1.0000
model_c003bc8dd45148184c53d01a7bb31f06_0/model_c003bc8dd45148184c53d01a7bb31f06_0_with_bg_0.png,1.0000,1.0000
model_c003bc8dd45148184c53d01a7bb31f06_0/model_c003bc8dd45148184c53d01a7bb31f06_0_with_bg_1.png,1.0000,1.0000
model_c003bc8dd45148184c53d01a7bb31f06_0/model_c003bc8dd45148184c53d01a7bb31f06_0_with_bg_2.png,1.0000,1.0000
model_c0c730ab33a1dfc5ccf7a79ffab87cf4_0/model_c0c730ab33a1dfc5ccf7a79ffab87cf4_0_with_bg_0.png,0.9976,0.4988
model_c0c730ab33a1dfc5ccf7a79ffab87cf4_0/model_c0c730ab33a1dfc5ccf7a79ffab87cf4_0_with_bg_3.png,0.9761,0.4880
model_c0c730ab33a1dfc5ccf7a79ffab87cf4_0/model_c0c730ab33a1dfc5ccf7a79ffab87cf4_0_with_bg_5.png,1.0000,1.0000
model_c12e329cefb3346850eb055eeec03946_0/model_c12e329cefb3346850eb055eeec03946_0_with_bg_0.png,1.0000,0.5000
model_c12e329cefb3346850eb055eeec03946_0/model_c12e329cefb3346850eb055eeec03946_0_with_bg_2.png,1.0000,0.5000
model_c1680371055b0deb58eaf4ea3b633287_0/model_c1680371055b0deb58eaf4ea3b633287_0_with_bg_0.png,0.8443,0.5112
model_c1680371055b0deb58eaf4ea3b633287_0/model_c1680371055b0deb58eaf4ea3b633287_0_with_bg_1.png,0.8092,0.4046
model_c1680371055b0deb58eaf4ea3b633287_0/model_c1680371055b0deb58eaf4ea3b633287_0_with_bg_2.png,0.9281,0.7669
model_c1680371055b0deb58eaf4ea3b633287_0/model_c1680371055b0deb58eaf4ea3b633287_0_with_bg_3.png,0.8579,0.4306
model_c1680371055b0deb58eaf4ea3b633287_0/model_c1680371055b0deb58eaf4ea3b633287_0_with_bg_4.png,0.9261,0.4631
model_c1680371055b0deb58eaf4ea3b633287_0/model_c1680371055b0deb58eaf4ea3b633287_0_with_bg_5.png,0.7576,0.4568
model_c1b11362aee6612155e688abd3faab68_0/model_c1b11362aee6612155e688abd3faab68_0_with_bg_0.png,0.9816,0.8770
model_c2a7e63f647e77b6d1bb0b0dd8d20d22_0/model_c2a7e63f647e77b6d1bb0b0dd8d20d22_0_with_bg_3.png,1.0000,1.0000
model_c2a7e63f647e77b6d1bb0b0dd8d20d22_0/model_c2a7e63f647e77b6d1bb0b0dd8d20d22_0_with_bg_5.png,1.0000,1.0000
model_c30370b6d357a863e5edef215febec48_0/model_c30370b6d357a863e5edef215febec48_0_with_bg_1.png,1.0000,1.0000
model_c30370b6d357a863e5edef215febec48_0/model_c30370b6d357a863e5edef215febec48_0_with_bg_2.png,1.0000,1.0000
model_c30370b6d357a863e5edef215febec48_0/model_c30370b6d357a863e5edef215febec48_0_with_bg_4.png,0.9867,0.3289
model_c3977bbaa2de2e2e3a0421953b03f472_0/model_c3977bbaa2de2e2e3a0421953b03f472_0_with_bg_3.png,0.9787,0.6057
model_c3977bbaa2de2e2e3a0421953b03f472_0/model_c3977bbaa2de2e2e3a0421953b03f472_0_with_bg_4.png,0.9948,0.4974
model_c3977bbaa2de2e2e3a0421953b03f472_0/model_c3977bbaa2de2e2e3a0421953b03f472_0_with_bg_5.png,1.0000,0.5000
model_c404e52dd3a6d41d8de1f192c28a83e7_0/model_c404e52dd3a6d41d8de1f192c28a83e7_0_with_bg_0.png,0.9981,0.4991
model_c404e52dd3a6d41d8de1f192c28a83e7_0/model_c404e52dd3a6d41d8de1f192c28a83e7_0_with_bg_1.png,0.9925,0.3308
model_c40e837262faa269d02b322178348d6d_0/model_c40e837262faa269d02b322178348d6d_0_with_bg_0.png,0.9994,0.4997
model_c40e837262faa269d02b322178348d6d_0/model_c40e837262faa269d02b322178348d6d_0_with_bg_3.png,1.0000,1.0000
model_c40e837262faa269d02b322178348d6d_0/model_c40e837262faa269d02b322178348d6d_0_with_bg_4.png,1.0000,1.0000
model_c438e345da45e043d19d4adfa2c99c4a_0/model_c438e345da45e043d19d4adfa2c99c4a_0_with_bg_1.png,1.0000,1.0000
model_c438e345da45e043d19d4adfa2c99c4a_0/model_c438e345da45e043d19d4adfa2c99c4a_0_with_bg_2.png,1.0000,1.0000
model_c438e345da45e043d19d4adfa2c99c4a_0/model_c438e345da45e043d19d4adfa2c99c4a_0_with_bg_4.png,0.9989,0.4995
model_c495310fe9d6c4c783d62095f9623c35_0/model_c495310fe9d6c4c783d62095f9623c35_0_with_bg_1.png,0.9502,0.4751
model_c6e2d0a9a8c5af08846ba906eacc6bc6_0/model_c6e2d0a9a8c5af08846ba906eacc6bc6_0_with_bg_0.png,0.9894,0.9338
model_c75b6523638e2368f8ecad18839d363d_0/model_c75b6523638e2368f8ecad18839d363d_0_with_bg_0.png,0.7478,0.4061
model_c75b6523638e2368f8ecad18839d363d_0/model_c75b6523638e2368f8ecad18839d363d_0_with_bg_2.png,0.8850,0.5942
model_c75b6523638e2368f8ecad18839d363d_0/model_c75b6523638e2368f8ecad18839d363d_0_with_bg_3.png,1.0000,0.5000
